id;content
items/dio-inscriptions-raw/dio~di102-0410~1;"<sco>
    <!--ID der Inschrift:  sections-269704-->
    <!--ID des Inschriftenteils:  sections-286155-->
    <!--ID der Bearbeitung (Version):  sections-302533-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>ˑ MARTEN [M]OLLER ˑ ‎// ˑ MICHEL ˑ SCHWINNEMA<lig>NE</lig></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269705-->
    <!--ID des Inschriftenteils:  sections-286156-->
    <!--ID der Bearbeitung (Version):  sections-302534-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>TRINCK ˑ VNDT ˑ TRINCK ˑ NICHT ˑ ZV ˑ VIEL ˑ ‎/ </lno>
        <lno>SONDER ˑ HALDT ˑ MAES ˑ VNDE ˑ ZIEL ˑ ‎/ </lno>
        <lno>WEN ˑ DV ˑ ES ˑ VERBRIECHST ˑ AN ˑ DIE ˑ HENSE ˑ KLEIN ˑ ‎/ </lno>
        <lno>DAS ˑ ES ˑ DIECH ˑ NIECHT ˑ WIERDT ˑ ZV ˑ WIEDERN ˑ SEIN ‎/</lno>
        <lno>ˑ DAS ˑ DV ˑ KANST ˑ WIESSEN ˑ WAS ˑ DV ˑ REDEN ˑ WOLDT ˑ ‎/</lno>
        <lno>ˑ WEN ˑ DV ˑ VORS ˑ LACH<appnum id=""footnotes-appnum-dio-di102-0410-2"">2)</appnum> ˑ KOMMEN ˑ SOLDT<appnum id=""footnotes-appnum-dio-di102-0410-3"">3)</appnum> ˑ ‎/ </lno>
        <lno>16ˑ47 ˑ</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0411~1;"<sco>
<!--ID der Inschrift:  sections-279323--><!--ID des Inschriftenteils:  sections-296147--><!--ID der Bearbeitung (Version):  sections-312704-->
<sec>
<snr>A</snr>
<par>
<lno> DISER STEN VNT BE-‎/GREPNVS GEHORET ‎/ ZACHARIAS VTHSTIM ‎/ V<lig>ND</lig>T SEINEN ERBEN</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279357--><!--ID des Inschriftenteils:  sections-296182--><!--ID der Bearbeitung (Version):  sections-312760-->
<sec>
<snr>B</snr>
<par>
<lno>[– – –]AM[– – –] ‎/ [– – –]MEIN</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279356--><!--ID des Inschriftenteils:  sections-296181--><!--ID der Bearbeitung (Version):  sections-312759-->
<sec>
<snr>C</snr>
<par>
<lno> 100.</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0412~1;"<sco>
    <!--ID der Inschrift:  sections-269552-->
    <!--ID des Inschriftenteils:  sections-286000-->
    <!--ID der Bearbeitung (Version):  sections-302377-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>Anno 1597 d(en) 3 Julii hat Gottes Feüerwetter in Sankt Marien-Kirche geschlagen da es am 16 Julii<appalpha id=""footnotes-appalpha-dio-di102-0412-a"">a)</appalpha> Blut geregnet Anno 1647 d(en) 10 Aug(usti) schlug Gottes Wetter unter dem Knopf in der grossen Spitze<appalpha id=""footnotes-appalpha-dio-di102-0412-b"">b)</appalpha> da diese Kirche von oben biß zu Grund aus<appalpha id=""footnotes-appalpha-dio-di102-0412-c"">c)</appalpha> brannte A(nn)o 1648 d(en) 10 Aug(usti) ward Gottlob wieder darinn geprediget</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-269553-->
    <!--ID des Inschriftenteils:  sections-286001-->
    <!--ID der Bearbeitung (Version):  sections-302378-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>Da Gott in dieser Kirch mit seinen Donner-Ruthen</lno>
        <lno>Schlug Zweimahl jäm(m)erlich hat Christi schmertzlichs Bluten</lno>
        <lno>Gros Gnad auf Zorn erzeigt kein Mensche geh vorbey</lno>
        <lno>Der nicht erseüfz ihn lieb und hinfort frömmer sey</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0413~1;"<sco>
<!--ID der Inschrift:  sections-278472--><!--ID des Inschriftenteils:  sections-295274--><!--ID der Bearbeitung (Version):  sections-311800-->
<sec>
<snr>A</snr>
<par>
<lno> LABORA ‎// ORA ‎// SPERA</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-275062--><!--ID des Inschriftenteils:  sections-291735--><!--ID der Bearbeitung (Version):  sections-308155-->
<sec>
<snr>B</snr>
<par>
<lno> EMANUEL KOPPEN ‎/ PETER VON BRAUN ‎/ MARTINUS BAGEVITZ ‎/ JOHAN PANSOW ‎/ BALTZER ZANDER ‎/ NICOLAUS HAGEMESTER ‎/ DI ALTERMENNE ‎/ DES GEWANTHAUS ‎/ ANNO 1649</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-278487--><!--ID des Inschriftenteils:  sections-295290--><!--ID der Bearbeitung (Version):  sections-311815-->
<sec>
<snr>C</snr>
<par>
<lno> ANNO ‎/ 1649</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-278488--><!--ID des Inschriftenteils:  sections-295291--><!--ID der Bearbeitung (Version):  sections-311816-->
<sec>
<snr>D</snr>
<par>
<lno> M(EISTER) IACOB ˑ BOLTE</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0414~1;"<sco>
    <!--ID der Inschrift:  sections-269545-->
    <!--ID des Inschriftenteils:  sections-285993-->
    <!--ID der Bearbeitung (Version):  sections-302370-->
    <sec>
      <snr>A</snr>
      <par>
        <lno>ˑ DIESE KRONE HATT MICHELL RATEKE UND SEINE LIEBE HAUSFRAUWE BARBRA ‎/ ˑ ZELTZEN ZU GOTTES EHREN UND DIESER SANCT MARIEN KIRCHEN ZU EINEM ‎/ ˑ ZIERATH GEGEBEN ˑ IM IAHR NACH DER GEBUHRT CHRISTI 1.6.49. D(EN) 9 MAR(TII)<appalpha id=""footnotes-appalpha-dio-di102-0414-a"">a)</appalpha></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278425-->
    <!--ID des Inschriftenteils:  sections-295215-->
    <!--ID der Bearbeitung (Version):  sections-311742-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> AUF DIESE CRONE HELT DIE KIRCHE<appalpha id=""footnotes-appalpha-dio-di102-0414-b"">b)</appalpha> ALLE IAHR 20 PUNT WACKSLICH‎/TER<appalpha id=""footnotes-appalpha-dio-di102-0414-c"">c)</appalpha> ‎/ <lig>M(ICHELL) R(ATEKE)</lig></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-278424-->
    <!--ID des Inschriftenteils:  sections-295214-->
    <!--ID der Bearbeitung (Version):  sections-311741-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> ˑ IOCHIM EBERLING ME FECIT</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0415~1;"<sco>
    <!--ID der Inschrift:  sections-269548-->
    <!--ID des Inschriftenteils:  sections-285996-->
    <!--ID der Bearbeitung (Version):  sections-302373-->
    <sec>
      <par>
        <lno>DIS IST DER SCHUKNECHT STOHL [– – –]<appalpha id=""footnotes-appalpha-dio-di102-0415-a"">a)</appalpha> 1649</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0416~1;"<sco>
    <!--ID der Inschrift:  sections-274916-->
    <!--ID des Inschriftenteils:  sections-291578-->
    <!--ID der Bearbeitung (Version):  sections-307999-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> Zu der Ehre GOTTes jst dises ‎/ Beinhauß Neuw Erbauwet. ‎/ ANNO 1649.</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275210-->
    <!--ID des Inschriftenteils:  sections-291883-->
    <!--ID der Bearbeitung (Version):  sections-308303-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>Märcket an Vns Jhr Menschen all,</lno>
        <lno>Wie Wir verwesen nach dem Fall,</lno>
        <lno>Wir waren auch starck und mächtig</lno>
        <lno>Da Vns der Leib trug sehr Prächtig,</lno>
        <lno>Wie Wir jetzt jämmerlich rotten,</lno>
        <lno>So seÿn<appalpha id=""footnotes-appalpha-dio-di102-0416-a"">a)</appalpha> Wir Euch Todes Botten.</lno>
        <lno>Was ihr seÿd, Wir waren auff Erden;</lno>
        <lno>Was Wir seÿn, Jhr müsset werden.<appnum id=""footnotes-appnum-dio-di102-0416-1"">1)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275206-->
    <!--ID des Inschriftenteils:  sections-291879-->
    <!--ID der Bearbeitung (Version):  sections-308299-->
    <sec>
      <snr>C†</snr>
      <par>
        <lno>Dies verweßliche muß anziehen das unverweßliche und dies sterbliche muss anziehen die Unsterbligkeit<appnum id=""footnotes-appnum-dio-di102-0416-2"">2)</appnum> 1 Cor 15. v 21.<appalpha id=""footnotes-appalpha-dio-di102-0416-b"">b)</appalpha> Eüre Gebeine sollen grünen wie Gras da wird man erkennen die Hand des Herren an seinen Knechten und den Zorn an seinen feinden<appnum id=""footnotes-appnum-dio-di102-0416-3"">3)</appnum> Es 66. v 14. Der Herr bewahret alle unsere Gebeine, daß denen nicht eines zerbrochen wird<appnum id=""footnotes-appnum-dio-di102-0416-4"">4)</appnum> (Ps)<appalpha id=""footnotes-appalpha-dio-di102-0416-c"">c)</appalpha> 34. v 21</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275207-->
    <!--ID des Inschriftenteils:  sections-291880-->
    <!--ID der Bearbeitung (Version):  sections-308300-->
    <sec>
      <snr>D†</snr>
      <par>
        <lno> </lno>
        <lno>Der Tod ist gewiß ungewiß ist der Tag</lno>
        <lno>Die Stund auch niemand wißen mag<appnum id=""footnotes-appnum-dio-di102-0416-5"">5)</appnum></lno>
        <lno>Drum fürchte Gott und denck dabey</lno>
        <lno>Daß jede Stund die letzte sey</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275208-->
    <!--ID des Inschriftenteils:  sections-291881-->
    <!--ID der Bearbeitung (Version):  sections-308301-->
    <sec>
      <snr>E†</snr>
      <par>
        <lno> Memento mori nos adibis brevi</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275209-->
    <!--ID des Inschriftenteils:  sections-291882-->
    <!--ID der Bearbeitung (Version):  sections-308302-->
    <sec>
      <snr>F†</snr>
      <par>
        <lno> Hodie mihi cras tibi<appnum id=""footnotes-appnum-dio-di102-0416-6"">6)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275211-->
    <!--ID des Inschriftenteils:  sections-291884-->
    <!--ID der Bearbeitung (Version):  sections-308304-->
    <sec>
      <snr>G†</snr>
      <par>
        <lno>Herr lehre uns bedencken daß wir sterben müßen auf daß wir klug werden<appnum id=""footnotes-appnum-dio-di102-0416-7"">7)</appnum> (Ps)<appalpha id=""footnotes-appalpha-dio-di102-0416-d"">d)</appalpha> 90. v 12</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275212-->
    <!--ID des Inschriftenteils:  sections-291885-->
    <!--ID der Bearbeitung (Version):  sections-308305-->
    <sec>
      <snr>H†</snr>
      <par>
        <lno>Der Tod ist der Sünden Sold aber die Gabe Gottes ist das ewige Leben in Christo Jesu unserm Herren<appnum id=""footnotes-appnum-dio-di102-0416-8"">8)</appnum></lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0417~1;"<sco>
<!--ID der Inschrift:  sections-269599--><!--ID des Inschriftenteils:  sections-286050--><!--ID der Bearbeitung (Version):  sections-302427-->
<sec>
<par>
<lno>IM IAHR CHRISTI 1478. BIN ICH ERSTMAHL GEGOSSEN IM KIRCHENBRANDE DES 1ˑ6ˑ47. ZERSMOLTZEN UNT IM 1649. WIEDER GEGOSSEN. </lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0418~1;"<sco>
<!--ID der Inschrift:  sections-269420--><!--ID des Inschriftenteils:  sections-285838--><!--ID der Bearbeitung (Version):  sections-302231-->
<sec>
<snr>A</snr>
<par>
<lno> [– – –]s [S]chutten ‎/ Vnd seinen Erbenn. ‎/ ANNO 1650,</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-269421--><!--ID des Inschriftenteils:  sections-285839--><!--ID der Bearbeitung (Version):  sections-311878-->
<sec>
<snr>B</snr>
<par>
<lno> [– – – geh]oret ‎/ [– – –] SEEGER ‎/ [– – –]en ANNO 1767</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0419~1;"<sco>
<!--ID der Inschrift:  sections-278611--><!--ID des Inschriftenteils:  sections-295418--><!--ID der Bearbeitung (Version):  sections-311973-->
<sec>
<snr>A</snr>
<par>
<lno> Dieser Stein Vnd ‎/ Begrebnus gehoret ‎/ CLaGES GROJN ‎/ Vnd seinen Erben. ‎/ ANNO 1650.</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279438--><!--ID des Inschriftenteils:  sections-296265--><!--ID der Bearbeitung (Version):  sections-312865-->
<sec>
<snr>B</snr>
<par>
<lno> C(LAGES) ‎// G(ROIN)</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279437--><!--ID des Inschriftenteils:  sections-296264--><!--ID der Bearbeitung (Version):  sections-312864-->
<sec>
<snr>C</snr>
<par>
<lno> 1.</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279436--><!--ID des Inschriftenteils:  sections-296263--><!--ID der Bearbeitung (Version):  sections-312863-->
<sec>
<snr>D</snr>
<par>
<lno> 123</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0420~1;"<sco>
<!--ID der Inschrift:  sections-278577--><!--ID des Inschriftenteils:  sections-295384--><!--ID der Bearbeitung (Version):  sections-311939-->
<sec>
<snr>A</snr>
<par>
<lno> DIESER STEIN VND BEGREB=‎/NUS GEHÖRET ‎/ JLSEBE KNUSTEN: S(EHLIGEN) MARTEN ‎/ HOUWERS HINDERLASENE ‎/ WITWE VND JHRE ERBEN. ‎/ ANNO 1650.</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279414--><!--ID des Inschriftenteils:  sections-296239--><!--ID der Bearbeitung (Version):  sections-312819-->
<sec>
<snr>B</snr>
<par>
<lno> <lig>M(ARTEN) H(OUWER)</lig></lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279413--><!--ID des Inschriftenteils:  sections-296238--><!--ID der Bearbeitung (Version):  sections-312818-->
<sec>
<snr>C</snr>
<par>
<lno> 103</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0421~1;"<sco>
    <!--ID der Inschrift:  sections-275163-->
    <!--ID des Inschriftenteils:  sections-291836-->
    <!--ID der Bearbeitung (Version):  sections-308256-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> D[ies]er S[tein] V[nd – – –] ‎/ [– – –] ‎/ G[eh]or[e]n ‎/ Johann Hage[meist]er ‎/ vnd ‎/ Seinen Erbenn. ANNO ‎/ 1650.</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279570-->
    <!--ID des Inschriftenteils:  sections-296408-->
    <!--ID der Bearbeitung (Version):  sections-313037-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> HERR Jesu Hil[f]f. ‎/ Dier Lebe Jch. ‎/ Dier Sterb Jch.<appnum id=""footnotes-appnum-dio-di102-0421-2"">2)</appnum></lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0422~1;"<sco>
    <!--ID der Inschrift:  sections-275118-->
    <!--ID des Inschriftenteils:  sections-291791-->
    <!--ID der Bearbeitung (Version):  sections-308211-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> D[i]esen S[t]e[i]n [vnd] Begrebnis ‎/ [– – –]h[– – –] ‎/ Mar[.....]<appalpha id=""footnotes-appalpha-dio-di102-0422-a"">a)</appalpha> S[....]eten ‎/ [– – –]en D[....] Hosers<appalpha id=""footnotes-appalpha-dio-di102-0422-b"">b)</appalpha> ‎/ [– – –]nen Alterman der Schu=‎/[– – –]<appalpha id=""footnotes-appalpha-dio-di102-0422-c"">c)</appalpha> ‎/ [– – –]r[– – –] Zu ‎/ [– – –] A[NNO] 1650. </lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279986-->
    <!--ID des Inschriftenteils:  sections-297009-->
    <!--ID der Bearbeitung (Version):  sections-313638-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> Jes[– – –] ‎/ [– – –]raffet ‎/ [– – –] ‎/ [– – –] kommen ‎/ [– – –] vnd ruhen in ihren ‎/ [– – –]<appalpha id=""footnotes-appalpha-dio-di102-0422-d"">d)</appalpha></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279584-->
    <!--ID des Inschriftenteils:  sections-296422-->
    <!--ID der Bearbeitung (Version):  sections-313051-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> 125</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0423~1;"<sco>
<!--ID der Inschrift:  sections-279593--><!--ID des Inschriftenteils:  sections-296431--><!--ID der Bearbeitung (Version):  sections-313060-->
<sec>
<snr>A</snr>
<par>
<lno> [– – –] ‎/ [A]NNO 1ˑ6ˑ5ˑ0 </lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279592--><!--ID des Inschriftenteils:  sections-296430--><!--ID der Bearbeitung (Version):  sections-313059-->
<sec>
<snr>B</snr>
<par>
<lno> P S</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-280146--><!--ID des Inschriftenteils:  sections-297189--><!--ID der Bearbeitung (Version):  sections-313815-->
<sec>
<snr>C</snr>
<par>
<lno>לרופא</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-275378--><!--ID des Inschriftenteils:  sections-292051--><!--ID der Bearbeitung (Version):  sections-308471-->
<sec>
<snr>D</snr>
<par>
<lno> HANS ˑ DR[..]EN ˑ VND ‎/ [– – –E]RVEN ‎/ [– – –]0</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0424~1;"<sco>
    <!--ID der Inschrift:  sections-278588-->
    <!--ID des Inschriftenteils:  sections-295395-->
    <!--ID der Bearbeitung (Version):  sections-311950-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> DISER STEI[N] VND BEGREB‎/NVS GEHÖRET PAVL MAVS ‎/ VND SEINEN ERBEN</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279403-->
    <!--ID des Inschriftenteils:  sections-296228-->
    <!--ID der Bearbeitung (Version):  sections-312808-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>P(AVL) M(AVS)</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279404-->
    <!--ID des Inschriftenteils:  sections-296229-->
    <!--ID der Bearbeitung (Version):  sections-312809-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> DIESER STEIN VND ‎/ BEGRABNIS GEHORET ‎/ J[.]TZO<appalpha id=""footnotes-appalpha-dio-di102-0424-a"">a)</appalpha> NICOLAUS<appalpha id=""footnotes-appalpha-dio-di102-0424-b"">b)</appalpha> ‎/ SCHMIDT V<lig>ND</lig> SEINEN ‎/ ERBEN A(NN)O 1725</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279405-->
    <!--ID des Inschriftenteils:  sections-296230-->
    <!--ID der Bearbeitung (Version):  sections-312810-->
    <sec>
      <snr>D</snr>
      <par>
        <lno> 40</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279878-->
    <!--ID des Inschriftenteils:  sections-296809-->
    <!--ID der Bearbeitung (Version):  sections-313436-->
    <sec>
      <snr>E</snr>
      <par>
        <lno>P(AVL) M(AVS)</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279877-->
    <!--ID des Inschriftenteils:  sections-296808-->
    <!--ID der Bearbeitung (Version):  sections-313435-->
    <sec>
      <snr>F</snr>
      <par>
        <lno> N(ICOLAUS) S(CHMIDT)</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0425~1;"<sco>
    <!--ID der Inschrift:  sections-278587-->
    <!--ID des Inschriftenteils:  sections-295394-->
    <!--ID der Bearbeitung (Version):  sections-311949-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> P(AVL) M(AVS)</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279406-->
    <!--ID des Inschriftenteils:  sections-296231-->
    <!--ID der Bearbeitung (Version):  sections-312811-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> DIESER STEIN VND BEGREB‎/NIS GEHÖRET AN[..]TZO<appalpha id=""footnotes-appalpha-dio-di102-0425-a"">a)</appalpha> ‎/ NICLAUS<appalpha id=""footnotes-appalpha-dio-di102-0425-b"">b)</appalpha> ‎/ SCHMIDT VND SEINEN ‎/ ERBEN ANNO 1725</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279407-->
    <!--ID des Inschriftenteils:  sections-296232-->
    <!--ID der Bearbeitung (Version):  sections-312812-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> 40</lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0426~1;"<sco>
    <!--ID der Inschrift:  sections-275039-->
    <!--ID des Inschriftenteils:  sections-291710-->
    <!--ID der Bearbeitung (Version):  sections-308129-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> Psalm XL: V(ers) VIII ‎/ Jm Buch ist ‎/ von mir ge=‎/schrieben.<appnum id=""footnotes-appnum-dio-di102-0426-1"">1)</appnum> ‎// Joh. V. V: XXXIX ‎/ Suchet in der ‎/ Schrifft, den die ‎/ Zeuget von mir<appnum id=""footnotes-appnum-dio-di102-0426-2"">2)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-275038-->
    <!--ID des Inschriftenteils:  sections-291709-->
    <!--ID der Bearbeitung (Version):  sections-308128-->
    <sec>
      <snr>B</snr>
      <par>
        <lno>Gal: 6. vers. 16. ‎/ Wie viel nach dieser ‎/ Regul einher gehn, vber ‎/ die seÿ Friede v(ndt) Barmhertzig=‎/keit.<appnum id=""footnotes-appnum-dio-di102-0426-3"">3)</appnum></lno>
      </par>
    </sec>
  </sco>"
items/dio-inscriptions-raw/dio~di102-0427~1;"<sco>
<!--ID der Inschrift:  sections-275176--><!--ID des Inschriftenteils:  sections-291849--><!--ID der Bearbeitung (Version):  sections-308269-->
<sec>
<par>
<lno> Diser S[tein und Be]‎/grebnus [– – –] ‎/ H(er) Geor[g – – –] ‎/ und seinen [– – –] ‎/ ANNO [– – –]</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0428~1;"<sco>
<!--ID der Inschrift:  sections-275345--><!--ID des Inschriftenteils:  sections-292018--><!--ID der Bearbeitung (Version):  sections-308438-->
<sec>
<snr>A</snr>
<par>
<lno> SOLI DEO GLORIA</lno>
</par>
</sec>
<!--ID der Inschrift:  sections-279605--><!--ID des Inschriftenteils:  sections-296446--><!--ID der Bearbeitung (Version):  sections-313074-->
<sec>
<snr>B</snr>
<par>
<lno> Dieser Stein v[– – –]</lno>
</par>
</sec>
</sco>"
items/dio-inscriptions-raw/dio~di102-0429~1;"<sco>
    <!--ID der Inschrift:  sections-275244-->
    <!--ID des Inschriftenteils:  sections-291917-->
    <!--ID der Bearbeitung (Version):  sections-308337-->
    <sec>
      <snr>A</snr>
      <par>
        <lno> Dieser Stein vnd Begrebnus ‎/ gehöret ‎/ H(er) I[– – –] V[– – –]<appalpha id=""footnotes-appalpha-dio-di102-0429-a"">a)</appalpha> ‎/ Vnd seinen Erben. ‎/ [– – –]</lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279649-->
    <!--ID des Inschriftenteils:  sections-296493-->
    <!--ID der Bearbeitung (Version):  sections-313121-->
    <sec>
      <snr>B</snr>
      <par>
        <lno> PHILIP. IN 1. CAP. V. 21. ‎/ Christus ist mein Leben ‎/ und Sterben ist mein gewien.<appnum id=""footnotes-appnum-dio-di102-0429-2"">2)</appnum></lno>
      </par>
    </sec>
    <!--ID der Inschrift:  sections-279650-->
    <!--ID des Inschriftenteils:  sections-296494-->
    <!--ID der Bearbeitung (Version):  sections-313122-->
    <sec>
      <snr>C</snr>
      <par>
        <lno> Nunmehro gehöret ‎/ dieser Stein und Begräbniß ‎/ Schiffer LARS NETTERBERG ‎/ und seine [Erben] ‎/ de[n] [..] S[EP]TEMB(ER) 1795.</lno>
      </par>
    </sec>
  </sco>"
